,user,team,timestamp,likes,replies,retweets,text,polarity,positive,negative
767,CaptainHiT0p,@NHLBruins,2018-05-02 23:58:24,0,0,0,@NHLBruins change the tampons between periods you fucking babies,-0.6,0,1
768,GreenMawnstah,@NHLBruins,2018-05-02 23:58:24,0,0,0,"Después de un período: #NHLBruins 1, El Relampago 3. https://twitter.com/NHLBruins/status/991828757806764032 …",0.0,0,0
769,Redman443,@NHLBruins,2018-05-02 23:58:20,0,0,0,Rask must live in a firehouse because he’s gotten burned twice,0.13636363636363635,1,0
770,Brucewkc,@NHLBruins,2018-05-02 23:58:20,0,0,0,Please wake them up Alex!,0.0,0,0
771,kurtspoet,@NHLBruins,2018-05-02 23:58:16,0,0,0,@NHLBruins it's ok just watch him stick handle relax grab a nap. OMG I hate this style. Friggin hit someone!!!!!!!!!!!!!,-0.25,0,1
772,macauleymartin2,@NHLBruins,2018-05-02 23:58:16,0,0,0,Man cmon it’s not tuukka!,0.0,0,0
773,ndersson101,@NHLBruins,2018-05-02 23:58:09,1,0,0,Fuck it put in @mookiebetts,-0.4,0,1
774,ChandlerC226,@NHLBruins,2018-05-02 23:58:07,0,1,0,@NHL wants people in @penguins market to watch @TBLightning @NHLBruins game for an update since PGH is the market drawing the biggest ratings #allaboutthebenjamins,-0.1,0,1
775,referee1759,@NHLBruins,2018-05-02 23:58:06,0,0,0,"I wonder if the @NHLBruins regret keeping the wrong Miller and the Krug contract..
@GoldenKnights",-0.5,0,1
776,DerekAnnechino,@NHLBruins,2018-05-02 23:58:04,0,0,0,"What a crappy period, the @NHLBruins were only slightly worse than the officiating.  Both sucked",-0.2,0,1
777,MarvelousMarchy,@NHLBruins,2018-05-02 23:58:02,0,0,0,Gross,0.0,0,0
778,rjf2580,@NHLBruins,2018-05-02 23:57:59,0,0,0,Khoudobin!!!!!,0.0,0,0
779,ON3M4N_SHOW,@NHLBruins,2018-05-02 23:57:59,3,0,1,"Weird when you give up 3 goals in the period, but your goalie was probably your best player of the period.",0.25,1,0
780,NBC10_Lindsay,@NHLBruins,2018-04-21 23:59:57,5,0,0,You ain’t livin unless you’re watching the @NHLBruins on a giant projector  @B_1621 @Bjracing1pic.twitter.com/4mCziLWYuo,0.0,0,0
781,SamGeorge42,@NHLBruins,2018-04-21 23:59:52,2,0,0,Disgusting,-1.0,0,1
782,AndrewLoconto,@NHLBruins,2018-04-21 23:59:29,0,0,0,Alright @NHLBruins you know what to do - rake the Leafs out of the playoffs tonight! LETS GO!!! #GoBruinspic.twitter.com/nXCAG8nhb5,0.0,0,0
783,JaimeMarchen,@NHLBruins,2018-04-21 23:59:21,1,1,0,I'd be embrassed if he was a fan of the team I cheer for,0.0,0,0
784,Darrell_Samuels,@NHLBruins,2018-04-21 23:59:18,1,0,0,I'm biting my nails already + that's not even after @NHLBruins Rene Rancourt's horrible anthem singing... #TMLTalk,-1.0,0,1
785,spurg63,@NHLBruins,2018-04-21 23:59:12,1,0,0,Bergy time!! Go get em and stick a fork in them.Go Bruins.,0.0,0,0
786,DeadlyDebrusk,@NHLBruins,2018-04-21 23:59:03,1,0,0,LETS GO BOYSSSSS,0.0,0,0
787,ed_davis293,@NHLBruins,2018-04-21 23:58:44,5,0,0,Attended a good friend’s birthday party and check out the birthday saying @NHLBruins #happybirthdaypic.twitter.com/FtjVd9CWH0,0.7,1,0
788,sgt_jawnsun,@NHLBruins,2018-04-21 23:58:38,0,0,0,@MapleLeafs fans finding out that Bergeron is in the lineup for the @NHLBruins tonight.  #TMLtalkpic.twitter.com/BqkVSaj9dl,0.0,0,0
789,RLemmler,@NHLBruins,2018-04-21 23:58:36,0,0,0,@GretaVanFleet playing during the @NHLBruins warm up ,0.6,1,0
790,SportsRoadhouse,@NHLBruins,2018-04-21 23:58:07,1,0,0,"With the @NHLBruins in line for a series win on home ice, the @MapleLeafs hope to keep their season alive a little longer. #StanleyCup @hulu Game 5 Preview: https://atnhl.com/2JbK60E  pic.twitter.com/JVumf5n54a http://srhlink.com/QQLFyP pic.twitter.com/iT8C1KLKR9",0.078125,1,0
791,ARSanborn603,@NHLBruins,2018-04-21 23:58:05,0,0,0,"Let's go @NHLBruins.  Finish the job, Tampa Bay is waiting.",0.0,0,0
792,NHLBruins,@NHLBruins,2018-04-21 23:58:04,387,3,62,"Good arm, too. #NHLBruinspic.twitter.com/6SNl6Gg92q",0.7,1,0
793,KathrynRBurton,@NHLBruins,2018-04-21 23:57:51,13,0,0,Before the players are even on the ice. Phew. @NHLBruins @tdgarden #bruins #hockeyfamily #hockey #ready #NHLBruinspic.twitter.com/CS05wFPLGU,0.2,1,0
794,NewMapleLeafs,@NHLBruins,2018-04-21 23:57:34,1,0,0,pic.twitter.com/In7EKbt1m0,0.0,0,0
795,Jazza_D,@NHLBruins,2018-04-21 23:57:34,0,0,0,Lets end this thing tonight @NHLBruins. Let’s gooooooo #NHLBruinspic.twitter.com/gVsJl9nr5U,0.0,0,0
796,kerraayyy,@NHLBruins,2018-04-21 23:57:17,1,0,0,Okay @NHLBruins let’s get this done,0.5,1,0
797,tanyarezak,@NHLBruins,2018-04-21 23:56:21,0,0,0,,,0,0
798,JulesMarguerite,@NHLBruins,2018-04-21 23:56:14,1,0,0,When the @OutlawsOW and the @NHLBruins are on at the same time tonight ,0.0,0,0
799,scott_reynolds7,@NHLBruins,2018-04-21 23:56:06,0,0,0,@NHLBruins Almost game time. Who is pumped for this game. Bergeron is on the ice. @Bmarch63 and @pastrnak96 on his wings. Pivotal Game tonight. Lets Go Bruins. #WeWantTheCuppic.twitter.com/BJgZ9FhFQQ,-0.17500000000000002,0,1
800,SBergerBOSTON,@NHLBruins,2018-04-21 23:55:59,1,0,0,Let's go @NHLBruins,0.0,0,0
801,Ladengast,@NHLBruins,2018-04-21 23:55:58,2,0,0,Gleich @MapleLeafs vs @NHLBruins. 3-1 in der Serie für #NHLBruins. Spiel 5 #StanleyCup. #DAZN #TORvsBOS,0.0,0,0
802,kaykayperkspub,@NHLBruins,2018-04-21 23:55:11,1,1,0,@NHLBruins,0.0,0,0
803,miss_shea,@NHLBruins,2018-04-21 23:55:10,3,1,1,"Dear Hockey Gods, please let the @NHLBruins win tonight and knock those losers, @MapleLeafs, out of the #StanleyCupPlayoffs. Sincerely, Canada  #GoBruins #StanleyCup",0.3666666666666667,1,0
804,JaimeMarchen,@NHLBruins,2018-04-21 23:55:02,4,1,0,It's absolutely disgusting. He deserves an ass beating and than some.,-1.0,0,1
805,rotodbnhl,@NHLBruins,2018-04-21 23:55:00,0,0,0,https://ift.tt/2F5WWeq  Patrice Bergeron (Boston Bruins) news from Fluto Shinzawa #Sports #Fantasy #FantasySports #NHL #NationalHockeyLeague #Hockey #FantasyHockey #NHLBruins #Boston #BostonBruins #Bruins @NHLBruins pic.twitter.com/o1sJvgqYOq,0.0,0,0
806,mlsports12,@NHLBruins,2018-04-21 23:54:42,1,0,0,@Poes_Kitchen @PoesTipTapRoom we’re almost there...heading over to watch @NHLBruins ! definitely getting lamb burger!,0.0,0,0
807,stephparrillo,@NHLBruins,2018-04-21 23:54:06,0,1,0,Game 5 lets go @NHLBruins,-0.4,0,1
808,nKPandaz,@NHLBruins,2018-04-21 23:53:58,0,0,0,Toronto wins tonight 4-3                      @MapleLeafs @NHLBruins @AM34 @wmnylander @Marner93 @mriles4,0.3,1,0
809,Skateordie416,@NHLBruins,2018-04-21 23:53:35,5,1,0,I’d love for some Bruin fans to take this guy on.  He’s deserves an ass kicking!,0.625,1,0
810,Charkittie,@NHLBruins,2018-04-21 23:53:29,0,0,0,Yass. Bring the cup home,0.0,0,0
811,solomon0320,@NHLBruins,2018-04-21 23:53:23,0,0,0,Lets just make sure chara beats the crap out of kadri if he does anything dirty.,-0.3,0,1
812,Scott59577659,@NHLBruins,2018-04-21 23:53:19,2,0,0,Go leafs!,0.0,0,0
813,Sloboni,@NHLBruins,2018-04-21 23:52:36,1,0,0,My @WeberGrills and @CoorsLight on a #SaturdayNight #pregame for @NHLBruins #StanleyCupPlayoffspic.twitter.com/ZIgQ5XI20b,0.0,0,0
814,_sheilasullivan,@NHLBruins,2018-04-21 23:52:29,1,0,0,I spy @NoelAcciari warming up for tonight's #NHL tilt. @NHLBruins @MapleLeafs #becauseItsTheCup @FriarsHockeypic.twitter.com/08i7suPk6C,0.0,0,0
815,ginnyb3,@NHLBruins,2018-04-21 23:52:27,0,0,0,Go Bruins Go,0.0,0,0
816,hermanjc,@NHLBruins,2018-04-21 23:52:25,0,0,0,@NHLBruins Bruins pancakes before game 5!!! Go B's #NHLBruinspic.twitter.com/k8dHqVo3lC,-0.78125,0,1
817,PacentrotT,@NHLBruins,2018-04-21 23:52:14,2,0,0,You should see the rest of the booth! @Middleton_WOMoh #BruinMuseum!,0.0,0,0
818,michaelansaldi,@NHLBruins,2018-04-21 23:52:10,0,0,0,"Let’s go @NHLBruins, wrap this series tonight! #NHLBruins #ItsInOurBloodhttps://youtu.be/uPh_fnw-Jhc ",0.0,0,0
819,HkyNightPunjabi,@NHLBruins,2018-04-21 23:51:57,7,1,4,"KARO JA MARO! GAME 5 @MapleLeafs vs. @NHLBruins let’s go!! #StanleyCup #TMLTalk #NHLBruins

We’re ready to drop the masala, bring the heat and talk all things hockey!! 

Tune into OMNI TV at 8pm EST/5pm PST! 

Watch online: http://www.SNnow.ca pic.twitter.com/2ccbFgbCF3",-0.1171875,0,1
820,RTSmith09,@NHLBruins,2018-06-03 23:58:41,0,0,0,"@NFL @PATRIOTS @MLB @REDSOX @NBA @CELTICS @NHL @NHLBRUINS @WHITEHOUSE @MASSGOVERNOR @TOWNOFEASTON @MAYORBILLCARP @WASHINGTONPOST @ENTERPRISENEWS 
I JUST FOUND THIS POST BY FOX NEWS. I PLAYED SPORTS AND WAS REAL PROUD AFTER MAKEING THE TEAMS I JOINED IN SINGING THE ANTHEM!",1.0,1,0
821,MoJr13,@NHLBruins,2018-06-03 23:00:01,0,0,0,@NHLBruins found a big Bruins today on a charity ride pic.twitter.com/ifjDpy1gk5,0.0,0,0
822,GHockey6,@NHLBruins,2018-06-03 22:17:26,3,1,0,"It’s a good time as a sports fan:
The @NHLBruins are good
The @RedSox are good
The @celtics are good
The @sixers are good
The @Braves are good

But not you @MiamiDolphins. You still suck.",0.7000000000000001,1,0
823,timhav,@NHLBruins,2018-06-03 21:18:42,0,0,0,Lol,0.8,1,0
824,chipsbruinsdog,@NHLBruins,2018-06-03 20:54:24,0,0,0,I handle a stick just fine.pic.twitter.com/pytt7nVQUm,0.0,0,0
825,donnymac78,@NHLBruins,2018-06-03 20:50:05,4,0,0,Finally got these on the wall.  Extra large autographs from one of the absolute greatest ever @nhlbruins @RayBourque77 and the greatest heavyweight champ ever @ufc @stipemiocic I don’t think they come much bigger than these!! #autograph #memorabiliapic.twitter.com/5Wlz49szyE,0.34489795918367344,1,0
826,kingshmegland,@NHLBruins,2018-06-03 20:44:46,3,0,0,Watch out for this future all star @NHLBruins pic.twitter.com/SKnc5iE3ov,0.0,0,0
827,geoffclapp,@NHLBruins,2018-06-03 20:14:31,1,0,0,"Just going to put this out there: Al Iafrate - smoke 3 cigs, drink a six-pack, smack the puck 98 miles per hour, get in a fight with Cam Neely (All in the first period). And I say that as a @NHLBruins die-hard.",0.25,1,0
828,selliott92,@NHLBruins,2018-06-03 20:11:39,14,0,0,"Would be cool if @NHLBruins drafted @kirky_1424 but really not bothered who drafts him as long as someone does!
Fantastic to see original six teams showing interest as well! 
Let’s hope whoever does develops Liam the right wayhttps://twitter.com/aj_ranger/status/1003302866147266561 …",0.22366071428571424,1,0
829,hockeydraft411,@NHLBruins,2018-06-03 19:54:39,0,0,0,That is how you get history.  @Canucks still hate the @NHLBruins after 2011.,-0.8,0,1
830,Pond_Sweaters,@NHLBruins,2018-06-03 19:01:52,0,0,0,"Last day for 10% off sale on all game-worn, game-issued, & signed jerseys! http://www.ebay.com/str/icejerseyking … @NHLFlyers @NHLFlames @NHLJets @ColumbusBlueJacketsNHL @DallasStars @NHLBruins @GoldenKnights @MapleLeafs @NJDevils @Senators",0.0,0,0
831,Geeitsvirginia,@NHLBruins,2018-06-03 18:58:55,0,1,0,Dear @NHL & @NHLBruins during the Lord Stanley Cup playoffs would be a perfect time to announce the retirement of number 22 and his enshrinement into the #NHLHockeyHallofFame. Willy O'Ree is 82 yrs old. It would be nice if you did this before he died. Willy paved the way for all,0.5666666666666668,1,0
832,brittanyfyffe,@NHLBruins,2018-06-03 18:56:34,0,0,0,Yaas @pastrnak96 @NHLBruins pic.twitter.com/3D9iyKvSEa,0.0,0,0
833,SonsOfHockey,@NHLBruins,2018-06-03 17:36:19,2,1,0,Look at the @OriginalFunko Pop! @NHL Series 2 @Bmarch63 now https://goo.gl/rtK7GC  @NHLBruins #NHLBruins #BRADMARCHAND #SonsofHockeypic.twitter.com/JZMtdZ8K9l,0.0,0,0
834,ShawnHutcheon,@NHLBruins,2018-06-03 17:00:13,1,0,2,"In my new piece for @TFP, @NHLBruins GM Sweeney talks NHL Draft and free agency — The Fourth Period https://www.thefourthperiod.com/jun-2018/sweeney-talks-nhl-draft-and-free-agency/ …",0.1787878787878788,1,0
835,9zehn100_8und70,@NHLBruins,2018-06-03 16:40:04,0,0,0,K. A. T. A. S. T. R. O. P. H. E.!,0.0,0,0
836,PLuebeck,@NHLBruins,2018-06-03 15:34:40,0,0,0,"I'm a @NHLBruins fan, but I can switch for the finals...",0.0,0,0
837,NathanielAOlivr,@NHLBruins,2018-06-03 14:17:10,3,0,2,"My latest for @TheHockeyWriter - a look at 1971 1st-round #NHLDraft selection Ron Jones, a former defenseman for the @NHLBruins @penguins and @Capitals #THW #LetsGoPens #ALLCAPS https://twitter.com/thehockeywriter/status/1003271643345707008 …",0.25,1,0
838,gregmep,@NHLBruins,2018-06-03 13:44:00,0,0,1,"New video from @Sihrhockey, with historian Ed Norris looking at the @NHL's @NHLBruins raising money for the Red Cross (@RedCross_ in 1942.https://youtu.be/OZ_RsNFUXSs ",0.04545454545454545,1,0
839,newbluereview,@NHLBruins,2018-06-03 13:42:39,1,0,0,CC @NHLBlackhawks and @NHLBruins,0.0,0,0
840,tinlin_tom,@NHLBruins,2018-06-03 12:58:45,29,0,3,Thank you Kevan Miller for all the support of me and more importantly the @BAFOUND @NHLBruins #1in50pic.twitter.com/oOq85pB2wP,0.45,1,0
841,GoalieHistory,@NHLBruins,2018-06-03 12:30:00,3,0,0,1955: Terry Sawchuk traded by @DetroitRedWings to @NHLBruins http://hockeygoalies.org/bio/sawchuk.html …pic.twitter.com/tF5jXrXMCE,0.0,0,0
842,1051WMTIFM,@NHLBruins,2018-06-03 10:00:51,0,0,0,We would like to thank the @celtics and @NHLBruins for truly memorable seasons.This will be one to remember for us going forward.This offseason is well deserved this year.Both of the teams have worked incredibly hard to achieve there success in the playoffs and the regular season,0.12708333333333333,1,0
843,IceDiery_19,@NHLBruins,2018-06-03 08:41:35,2,0,0,He’s so coot! I needed that for sure ,0.5,1,0
844,NCPANTHERS1,@NHLBruins,2018-06-03 08:40:38,2,1,0,Tell that to...pic.twitter.com/a2TyhZ90bO,0.0,0,0
845,del66giudice,@NHLBruins,2018-06-03 08:28:26,0,0,0,guess who was better than rask?pic.twitter.com/AwEB36qxsp,0.5,1,0
846,RealMrBadaBing,@NHLBruins,2018-06-03 06:04:30,1,1,0,I need one of those @budweiserusa Hockey Lights so bad so I can review it online #SendMeOne @NHL @NHLBruins ,-0.6999999999999998,0,1
847,dfos84,@NHLBruins,2018-06-03 05:57:15,0,0,0,In all honesty. I really don’t watch a whole lot of hockey anymore.,0.2,1,0
848,dfos84,@NHLBruins,2018-06-03 05:55:34,0,0,0,Yeah.,0.0,0,0
849,ObiJuan_Pablo,@NHLBruins,2018-06-03 05:52:56,0,2,0,Aren't you a @SanJoseSharks fan?,0.0,0,0
850,ObiJuan_Pablo,@NHLBruins,2018-06-03 05:46:29,1,1,0,"I have mixed feelings about the @RAIDERS moving. I live in LA, they'll be close to me. But it's NOTHING like being at a home game in Oakland. They are leaving too many loyal fans, and it's sad.",0.011616161616161599,1,0
851,dfos84,@NHLBruins,2018-06-03 05:15:00,0,1,0,Are you hurt by the @RAIDERS moving because I am. That’s why I don’t have any love for any team from Vegas. Not even XFL teams.,0.5,1,0
852,dfos84,@NHLBruins,2018-06-03 05:08:20,0,0,0,After the success of the Knights Gary Betman is going to try put an expansion team in every city in the world... but yes he’ll start in Seattle first to capitalize off the fact that the city is still hurting from the Sonics leaving. Also he’s a Greedy Rat so yes.,0.275,1,0
853,ObiJuan_Pablo,@NHLBruins,2018-06-03 05:05:00,0,2,0,Is Seattle really getting a team?pic.twitter.com/IsGKHLdh7E,0.2,1,0
854,dfos84,@NHLBruins,2018-06-03 04:58:38,0,1,0,PLEASE never become a @NHLBruins fan. Boston is awful... or any east coast team. @AnaheimDucks are awful fans the arena is trash too. You’re from LA gotta go with home team or wait for the Seattle expansion team.,-1.0,0,1
855,IceDiery_19,@NHLBruins,2018-06-03 04:13:45,0,0,0,Nah I didn’t think you were lol. It’s your/our personalities! Those who can’t take it can lick it in this matter hahaha,0.6,1,0
856,IceDiery_19,@NHLBruins,2018-06-03 04:10:41,0,0,0,"Finally someone I can agree on with Will . I really wasn’t trying to be rude though. If you haven’t learned by now I’m a strange/off  girl, I’m not sure when you will ever lol.",0.09000000000000001,1,0
857,HockeyRobThough,@NHLBruins,2018-06-03 04:06:00,1,0,0,,,0,0
858,IceDiery_19,@NHLBruins,2018-06-03 04:04:57,0,1,0,Lol and not afraid to keep it licking either ,0.55,1,0
859,HockeyRobThough,@NHLBruins,2018-06-03 04:04:12,1,1,0,Looks like you both got your licks in.  #Pun,0.0,0,0
860,weightman97,@NHLBruins,2018-04-12 23:59:53,1,0,0,Wearing my bruins sweater for the Humboldt Broncos .Wearing my bruins socks because it's GAME DAY @NHLBruins @Bmarch63 #humboldtsrong,-0.4,0,1
861,cdnluvsme,@NHLBruins,2018-04-12 23:59:51,0,0,0,"Your goal was offside, shit happens",-0.2,0,1
862,Kehoe34,@NHLBruins,2018-04-12 23:59:38,0,0,0,@NHLBruins Playoff hockey is the BEST hockey. #2018Yoffspic.twitter.com/ktJ7Bpk2dy,1.0,1,0
863,DerekGuberney,@NHLBruins,2018-04-12 23:59:38,0,0,0,Right where we want em... win the 2nd... we’ll win this opener!,0.5214285714285715,1,0
864,BobbyVonRipper,@NHLBruins,2018-04-12 23:59:37,0,0,0,"Go @nhlbruins 
@espguitars @emgpickups @sitstrings
#bruins #nhl #guitar #guitarist #guitarplayer #metal #shred #heavymetal #hockey #playoffs #bfk #shityesson https://www.facebook.com/bobbyvonripper/videos/10100834925569441/ …",0.0,0,0
865,mattlabelle,@NHLBruins,2018-04-12 23:59:31,0,0,0,"I expect the Bruins to control the play at home in game 1. It's home ice advantage. That being said, Leafs turned it on in the last 10 minutes. Bruins had trouble with their speed when they got it going.",-0.20000000000000004,0,1
866,PamPetrakos,@NHLBruins,2018-04-12 23:59:29,0,1,0,Babcock was checking his iPad after Marchand scored. The replays on our tv screen showed offside; not sure what he & his coaching staff saw.,-0.25,0,1
867,NewtonGroupSM,@NHLBruins,2018-04-12 23:59:25,1,2,1,Offsidepic.twitter.com/a2wXfvJdLc,0.0,0,0
868,runningwithrob,@NHLBruins,2018-04-12 23:59:25,1,0,0,Coaches corner reveals Boston's goal was in fact OFF SIDE! . No worries gents.  Battle cry.  We've got this series.  It's ours!  GO LEAFS GOOOOOOO!,0.0,0,0
869,LukeNoseworthy,@NHLBruins,2018-04-12 23:59:21,0,1,0,You have 5 followers and your avi is a close up pic of a dogs face you’re fucking irrelevant,-0.5,0,1
870,TheSirShaun,@NHLBruins,2018-04-12 23:59:19,0,0,0,As a bruins fan I can attest that any kind of Boston fan never shuts up about anything. People are right to say we’re some of the most annoying fan bases in the world.,0.1464285714285714,1,0
871,ScottKellyECSI,@NHLBruins,2018-04-12 23:59:18,1,0,1,Living the @ECSportsInvest lifestyle tonight at the Playoff opener for the @NHLBruins #LETSGOBRUINSpic.twitter.com/2KQgiAs4OC,0.0,0,0
872,KenHegan,@NHLBruins,2018-04-12 23:59:08,0,0,0,Men vs. Boys out there. Go @NHLBruins ! pic.twitter.com/0zHHXG2KJl,0.0,0,0
873,corbyhkycentral,@NHLBruins,2018-04-12 23:59:03,0,0,0,Went exactly as I thought. B's trying to run us out of building.... more guys need to get more engaged physically,0.3125,1,0
874,BFair32,@NHLBruins,2018-04-12 23:59:03,0,1,0,False.,-0.4000000000000001,0,1
875,Tangledmoon,@NHLBruins,2018-04-12 23:58:57,0,0,0,"you're so Canadian.  :D  Out here on the west coast, it's golfing season for our beloved Canucks...",0.85,1,0
876,nancyusa10,@NHLBruins,2018-04-12 23:58:57,1,0,0,,,0,0
877,mitchymarns2044,@NHLBruins,2018-04-12 23:58:41,0,1,0,Oh boy they looked at the marchand goal during intermission and it was clearly offside. Hope that doesn't hurt us,0.10000000000000002,1,0
878,ceoterrio,@NHLBruins,2018-04-12 23:58:40,2,0,0,This is awesome Boston......we appreciate your support ,1.0,1,0
879,KellyBenson0113,@NHLBruins,2018-04-12 23:58:21,2,0,0,@NHLBruins  who knew the ultimate warrior would rise from the dead and be here to cheer on the Bruins lol pic.twitter.com/ztuUr3NFpd,0.20000000000000004,1,0
880,AsBuiltBrewing,@NHLBruins,2018-04-12 23:58:15,0,0,0,"Go B’s Go @nhlbruins
#boston #bruins #bostonbruins #nhl #hockey #craftbeer #craftnotcrap… https://www.instagram.com/p/BhfVoehFW47/ ",0.0,0,0
881,Ascend5050,@NHLBruins,2018-04-12 23:58:02,2,0,0, @NHLBruins #humboldtstronghttps://twitter.com/NHLBruins/status/984580902608097281 …,0.0,0,0
882,BeerMeHeather,@NHLBruins,2018-04-12 23:57:46,3,0,1,And so the nights begin where @ArevFTW and I switch the tv back and forth between @RedSox and playoff @NHLBruins,0.0,0,0
883,kaykayperkspub,@NHLBruins,2018-04-12 23:57:45,0,0,0,Can I has? Pwwweeeeaaase?pic.twitter.com/4Vl3WHZnP0,0.0,0,0
884,mellod33,@NHLBruins,2018-04-12 23:57:41,0,0,0,Booooooooo! Go @MapleLeafs  Go!!! #Leafsin6,0.0,0,0
885,BFoley82,@NHLBruins,2018-04-12 23:57:33,0,1,0,98 percent of the fans wear black Bruins jerseys already ,-0.16666666666666666,0,1
886,padams36,@NHLBruins,2018-04-12 23:57:18,0,0,0,Let’s go @NHLBruins,0.0,0,0
887,unclemarknj,@NHLBruins,2018-04-12 23:57:11,0,0,0,Thank you Chief!,0.0,0,0
888,ManceMusic,@NHLBruins,2018-04-12 23:57:10,0,1,0,@RealJackEdwards @MSavvy91 @AndyBrickley,0.0,0,0
889,WilliamdeVry1,@NHLBruins,2018-04-12 23:56:59,22,8,1,Wow! @NHLBruins off side. @MapleLeafs major fail.,-0.10416666666666667,0,1
890,avphotogal,@NHLBruins,2018-04-12 23:56:54,0,0,0,@NHLBruins all the way pic.twitter.com/TdWZylIB7e,0.0,0,0
891,JackJaybee,@NHLBruins,2018-04-12 23:56:53,0,0,0,"To all who chastised me ad nauseam when I tweeted @TSNHockey personality that @MapleLeafs LW @ZachHyman had 'finishing' scoring touch -- in 1st period outmuscled pair @NHLBruins, cut in from RW & niftly backhanded puck over right pad of @tuukkarask to tie game 1-1 after 1 period.",-0.05714285714285716,0,1
892,LeoDube,@NHLBruins,2018-04-12 23:56:48,1,0,0,Bruins Coach Cassidy!pic.twitter.com/zL39GDdBY7,0.0,0,0
893,BFair32,@NHLBruins,2018-04-12 23:56:40,0,1,0,Can the bruins organization hand out shirts one time give me a color out one time @NHLBruins,0.0,0,0
894,nickbtheseal_,@NHLBruins,2018-04-12 23:56:33,0,0,0,Fine refs. Move along.,0.4166666666666667,1,0
895,beculator,@NHLBruins,2018-04-12 23:56:28,0,0,0,"Dear @NHLBruins and @MapleLeafs , I postponed my appt with my doctor because she’s concerned about my blood pressure. Can we maybe not exacerbate the situation before I see her again? #mytwoteams",0.0,0,0
896,RileyKuryk94,@NHLBruins,2018-04-12 23:56:27,1,0,0,I don’t think I’m allowed to say what I think....,0.0,0,0
897,hariskbgvc,@NHLBruins,2018-04-12 23:56:19,0,0,0,Whos amish lol,0.8,1,0
898,BrentGardiner,@NHLBruins,2018-04-12 23:56:18,0,1,0,Awful refs. Move along.,-1.0,0,1
899,WNCPuckDrop,@NHLBruins,2018-04-12 23:56:14,0,0,0,"Retweeted Boston Bruins (@NHLBruins):

.@Bmarch63 potted our first goal of the #StanleyCup Playoffs. pic.twitter.com/TujIu91XRX https://twitter.com/NHLBruins/status/984579605645484032/photo/1?utm_source=fb&utm_medium=fb&utm_campaign=WNCPuckDrop&utm_content=984580919947341828 …",0.25,1,0
900,GMBostonBruins,@NHLBruins,2018-05-08 23:56:41,6,1,2,"Hey Bruins, I have a skate tomorrow night at the Warrior at 8pm. Can you send one of the Bruins over & give us advice? It's a fun skate but it's falling on hard times. The players could benefit from a a locker room speech by a Bruin. Thanks! @NHLBruins @WarriorIceArena",0.0861111111111111,1,0
901,montelakeBOB,@NHLBruins,2018-05-08 23:55:59,1,1,1,In March ‘72 my pals & I drove thru the night from @stfxuniversity to #Boston to watch the @NHLBruins defeat The North Stars my geology prof was not impressed until I brought him a box of @Gansettbeer @kentmacdonaldhttps://twitter.com/teamcanada1972/status/993997033689239552 …,-0.5,0,1
902,Rodgerswife0630,@NHLBruins,2018-05-08 23:55:02,1,0,0,Happily Birthday     I hope is a wonderful!,0.9,1,0
903,goaliemom285,@NHLBruins,2018-05-08 23:54:53,0,0,0,Happy B-Day Dody! You had a GREAT season with the team. Just wish you got the chance to show your stuff in the 2018 playoffs. I KNOW you would have taken the team to the next round. My sons a goalie and he LOVES the way you battle night in and out. Hope to see you next year. ,0.32,1,0
904,meowwcat,@NHLBruins,2018-05-08 23:53:43,1,0,0,.@PhilCoombes and I got to paint on the @tdgarden ice thanks to the @NHLBruins I won’t be quitting my day job. pic.twitter.com/T7iiqM3bma – at TD Garden,0.2,1,0
905,Rodgerswife0630,@NHLBruins,2018-05-08 23:52:12,1,0,0,"Gosh, you are so lucky! I tried hard to move to the Boston area because we are Empty Nesters.
On Valentines Day he closed  on the house that  bought me a house here so I get to visit Boston soon .",-0.018750000000000017,0,1
906,bumpnruncharlie,@NHLBruins,2018-05-08 23:49:22,0,1,0,You have a noodle arm,0.0,0,0
907,Joe_Ross34,@NHLBruins,2018-05-08 23:48:29,1,0,0,Thank you for a great season @NHLBruins. Super cool getting to paint the ice at @tdgarden tonight!!pic.twitter.com/Qyf6bHMkyJ,0.49444444444444446,1,0
908,BrianTatirosian,@NHLBruins,2018-05-08 23:40:02,0,0,0,Couldn’t agree more it need to get fixed,0.3,1,0
909,Kelections,@NHLBruins,2018-05-08 23:32:13,1,0,0,What? No lick from Marchand? ,0.0,0,0
910,LearningAllDay,@NHLBruins,2018-05-08 23:30:06,0,0,0,Vin.... your room is messed up. Clean up,0.3666666666666667,1,0
911,911baseballguy,@NHLBruins,2018-05-08 23:29:52,0,0,0,Here,0.0,0,0
912,joedubreuil,@NHLBruins,2018-05-08 23:25:36,0,0,0,"haha , have u ever been wrong in your life or are u perfect? ill admit i was wrong so now its time for u to admit its old news and time for u to move on . i habe better things to do then to keep arguing with some tool on twitter. peace",0.04285714285714285,1,0
913,SteveV76,@NHLBruins,2018-05-08 23:21:23,0,1,0,Just curious what was the cause Bergeron missed the one game in the leaf series?,-0.25,0,1
914,guertin_mike,@NHLBruins,2018-05-08 23:18:30,0,1,0,You’re crazy lol,0.10000000000000003,1,0
915,Peaman24,@NHLBruins,2018-05-08 23:03:17,0,0,0,Should’ve been given a few starts in the playoffs. We might still be playing.,-0.2,0,1
